ID|CLASE
750A920B557C3A5E|PUBLIC
56133B525A7C6D3E|RESIDENTIAL
E0BE8047C177C2AE|PUBLIC
80E8330D615A067E|INDUSTRIAL
248797848E6B8CA2|INDUSTRIAL
E0BC22376DFAEE19|OFFICE
F2FB8F3ED6E18285|PUBLIC
DDD81C91C6F25478|INDUSTRIAL
E4B404B39818A54F|INDUSTRIAL
5116703723B9EA63|INDUSTRIAL
E5EEFBAFDACF4EA7|RETAIL
1D42DE690D98E451|RESIDENTIAL
EA8AD41101357A8B|OFFICE
F186EFA8F74291F6|PUBLIC
AB81B80A02250A03|INDUSTRIAL
91BD6C035AE0F2DC|AGRICULTURE
B50E373C976BD77A|PUBLIC
19C344ABDC0847F9|RETAIL
DDF7F1036ACC68F1|RESIDENTIAL
D1BBF87175806120|AGRICULTURE
9E2732873DAF083F|PUBLIC
A0200FF6DFE04AF2|OTHER
BAD74D41836A8AB4|RESIDENTIAL
7FDB82CEF2530F87|RESIDENTIAL
E446F2EA9FF6029D|INDUSTRIAL
78B07FC5C7DE2CE9|PUBLIC
ACBAC224990B643A|PUBLIC
01F33BB80964CE7C|INDUSTRIAL
D69101707C5155E8|OFFICE
27A3CBA61BC1E143|RETAIL
6B9223A9DC6AAD8A|RESIDENTIAL
31A7503E791A01B8|OFFICE
2482EDF8E0C8F64D|RESIDENTIAL
03146361A0D4287B|PUBLIC
99165AD99D0D8533|INDUSTRIAL
F48B40B932CD5510|RESIDENTIAL
5E44AC198D0AA40E|RETAIL
50A7DE0D74E374B0|PUBLIC
244EBB2F4B504F21|INDUSTRIAL
3AA109C201B531CA|PUBLIC
E96FA854F831CDE5|INDUSTRIAL
99EFF2E52DF11544|RESIDENTIAL
E9DE35A0802A7B62|PUBLIC
8E73F0C04E0C4C1A|INDUSTRIAL
D178F0F5F7F1ADEE|INDUSTRIAL
A488D30886C681C4|PUBLIC
10B1501A09DA2EAB|PUBLIC
AF2D3F3A26405ACC|OFFICE
BA4B5F7D7332193B|PUBLIC
4632B96840F9D86C|INDUSTRIAL
1CA0E818D25E40E2|INDUSTRIAL
C09337A115A1FB1A|INDUSTRIAL
1259B4A78A780CD9|INDUSTRIAL
A66C481F96EE6E06|AGRICULTURE
F786AB8A5D673CD5|INDUSTRIAL
CF037E8C046A38D3|OTHER
6B66B76EA310D46B|PUBLIC
0BD0E916B96E8D44|INDUSTRIAL
D6238E73F58CF6CA|OTHER
930157F9482279C7|PUBLIC
ED8CCC621D9AA1EC|INDUSTRIAL
62D8F0DFFA46D966|PUBLIC
339665A6FDDC8F92|OTHER
BD10B3754A2B628E|OFFICE
E8B3FC56A8DDBB75|RESIDENTIAL
75DE4E2106AE5163|RETAIL
7F28A42FE3926E30|PUBLIC
5F881CAC158F941F|RESIDENTIAL
782295411D399CEB|RESIDENTIAL
A21FECC5DDD444B9|PUBLIC
EFF1BA0CD737EF0B|RESIDENTIAL
F216FA8A1E534F6B|INDUSTRIAL
BF8E17EC28607B|INDUSTRIAL
299FFF04882B8973|RESIDENTIAL
DE0E2BFF0B258530|INDUSTRIAL
EBCB5E5A2DC172E4|INDUSTRIAL
83EAD5916ECF741D|RESIDENTIAL
473F1764922AEF4F|INDUSTRIAL
4E9BA8CC6A215A03|RESIDENTIAL
641A1ACD4C39F871|OTHER
FC31345FCA5FA56A|RETAIL
32864B7E9351C4AD|RESIDENTIAL
13C6D0B921E27022|INDUSTRIAL
FCC52DD964FCCDFD|OFFICE
EB19AE3525FFC26B|RETAIL
575549D933628DC1|INDUSTRIAL
B129B94F9FFDDB35|RESIDENTIAL
73574B9623155250|INDUSTRIAL
F4D5BBF1B497A8ED|RETAIL
633913025A4E759B|INDUSTRIAL
483CFB4E1F5DA247|INDUSTRIAL
9C3269274BB06FB0|RESIDENTIAL
59F25307DA70F1AB|INDUSTRIAL
06F94265F68A67CB|RESIDENTIAL
92069C67F8D03A5A|PUBLIC
D8F2BCDBF11AF415|INDUSTRIAL
8D8722228A065F4F|AGRICULTURE
BF1B4764026E438E|PUBLIC
5F824A5040364CDF|RESIDENTIAL
B976805036668244|PUBLIC
BC15B8D49A40FA68|INDUSTRIAL
6005348AB25C04A1|RETAIL
B36D03AAC3AE2515|INDUSTRIAL
BA1FC11C9A1A6C1C|INDUSTRIAL
432EB4C3518B0413|RESIDENTIAL
88D8A78257AB068C|RETAIL
1E4B0842F44B3F17|INDUSTRIAL
C3A18CECDE25AA36|OFFICE
52B92640E60CC70F|RESIDENTIAL
ADF00C10123046BD|RESIDENTIAL
F4E31B63A415A654|INDUSTRIAL
ECD98AE3B8719A04|PUBLIC
331F163EB194B061|RESIDENTIAL
2BB806A9FEB7A6CE|OTHER
C0F50B36834B8414|PUBLIC
8854F370B00ADC8F|OFFICE
0385C785D31E1677|PUBLIC
C28D56EC12E14B2F|PUBLIC
A8E6EBD8331249E8|INDUSTRIAL
926B0AC64591F2E2|RETAIL
B3AD3F82A32DB662|PUBLIC
E5F3B0F184379278|INDUSTRIAL
802230794052F565|INDUSTRIAL
E601B358AE3B37DA|PUBLIC
E098180911C1E3EF|PUBLIC
612C7E0C730ACC73|RESIDENTIAL
4E5167D9A4E92C40|INDUSTRIAL
8C58F4A96A2705AB|RETAIL
67F0ACA6E77D39A6|PUBLIC
27243CC593DD8D2C|PUBLIC
492E8A216934FD2B|RESIDENTIAL
8C400EAA9A1960E4|RESIDENTIAL
6A74C7094C04E560|RESIDENTIAL
55B88359A74585CC|PUBLIC
2C17DCC6D46252B3|RESIDENTIAL
294EE380994343E5|OTHER
95A8F0B31A886580|PUBLIC
6EB1A879414CC2D2|INDUSTRIAL
D229714385EAE1A0|INDUSTRIAL
C3CAFBA0AE93D199|RESIDENTIAL
386629F6E2DFC061|INDUSTRIAL
5231BA9CBE7D39DA|AGRICULTURE
93DBE851569C44CE|RESIDENTIAL
7403C16E4884E479|INDUSTRIAL
43A5C575A4278EC3|PUBLIC
DBC621F17EADA75D|PUBLIC
257611B092B112F0|INDUSTRIAL
BDDFBAEF5310B431|INDUSTRIAL
7EA5C9418136F899|OTHER
AC1D842FEF46A539|OFFICE
E54830CDC2BD39D6|OTHER
4363716EEFBA77AD|RETAIL
5005E2789C06DF5B|OFFICE
9FBEC40BB2391A86|RESIDENTIAL
1A48613FB8479A9F|PUBLIC
172396801B9BCC78|INDUSTRIAL
AC63A67300DBE79A|INDUSTRIAL
2A10587E628EBB04|INDUSTRIAL
E27158860D9CBE7C|RESIDENTIAL
12C5EF4607398F64|RETAIL
B342943E7B804FDB|INDUSTRIAL
C33B1501364A5943|OFFICE
356C47948CE53D60|INDUSTRIAL
240043A21E3EAE21|INDUSTRIAL
0C99F835C2086BF8|RESIDENTIAL
7F5EB9B689D8B4D2|INDUSTRIAL
398467BA849C00A4|INDUSTRIAL
B6578F42A66E484E|RESIDENTIAL
3AEFFEEB619CF434|RESIDENTIAL
5287EE8BB3FBB86A|RESIDENTIAL
16F0A942D249748F|OFFICE
D78653B6843F8C87|RESIDENTIAL
296A964B6F09EFD8|OTHER
EAE0F922FB4207D5|RESIDENTIAL
D0D36ABCB05C3D00|RETAIL
7D6F7D9C8D2C238E|OTHER
CDC9020E37AD04B1|RETAIL
7A5E39F34A8610FC|PUBLIC
26866CECEC995547|OTHER
50AEA7F6E08E3E61|INDUSTRIAL
4D48468ABE1A8237|AGRICULTURE
01DBC1B2484274EF|INDUSTRIAL
B35302338F333C6C|RESIDENTIAL
E7EF40DAD079785B|INDUSTRIAL
62DFDCFA7C6D9BD9|PUBLIC
5B62355483FA8AB4|INDUSTRIAL
ECCEBDA0A3DAC71F|RESIDENTIAL
0DE0DB5D8037F653|INDUSTRIAL
4C414FC392C7C8D6|PUBLIC
167E3FE58CB96FDA|INDUSTRIAL
A14DCFD9B51A3F04|OFFICE
E476F237027F8A7C|OTHER
3E84188607DDCB88|INDUSTRIAL
78404A0DB8F990F1|PUBLIC
CE8FF9DEE1E8281E|PUBLIC
2D57A04CE63C2945|INDUSTRIAL
D75757A19A356F67|INDUSTRIAL
9D36943D1148E265|RESIDENTIAL
B1833918719C9738|RESIDENTIAL
F9431FB27658E9E3|RESIDENTIAL
307ED555F3806A4E|PUBLIC
A16BF60CA83FD764|INDUSTRIAL
C79FDE2F3271ADB6|INDUSTRIAL
42A6DC50969B9D40|PUBLIC
12F3663F6D28E509|RETAIL
46531CB317DDA18C|PUBLIC
124327AFC17391AC|RESIDENTIAL
D1B46FF7B002F00E|PUBLIC
91E7BEA85512C8A2|RESIDENTIAL
4F4295DF5826FBD5|PUBLIC
9A9D9725F324CAEE|RESIDENTIAL
DB0854042A9DF6CF|PUBLIC
0F9AB470E00B81EE|RETAIL
ED07D268FAB32114|RESIDENTIAL
C4B24E4C28D1D0B8|PUBLIC
3F52B824D8DFFA1F|INDUSTRIAL
5C6F9BDC40AEA828|INDUSTRIAL
7A09ED12F7E7AD76|RETAIL
E6BF643B240CF45B|INDUSTRIAL
C25FC7D80C00DD69|PUBLIC
670CA10916528853|RESIDENTIAL
A52F6AFDC9534D03|OFFICE
188F3DC494865176|PUBLIC
086F3F36F4CEC747|INDUSTRIAL
7FF6C0EFD25BE362|INDUSTRIAL
9C7577E8C01BCA75|INDUSTRIAL
1D07E9AE28CFE608|RETAIL
C96EFFAF384CC4AF|OTHER
D3A4EB615EA23ADE|INDUSTRIAL
7F5CC1D75C3D7C6B|RESIDENTIAL
F1B037A0303FAE32|RESIDENTIAL
E91E07017894C56F|INDUSTRIAL
E53CC47F04398C37|RESIDENTIAL
69EDBAF576AEFF18|INDUSTRIAL
6F10055A743EFC44|RESIDENTIAL
50A0AF76049C9D56|PUBLIC
CF360D9E20C211FD|PUBLIC
7B8D35C6878C9350|RESIDENTIAL
87ED16FC322FAABE|INDUSTRIAL
C3CC549DFF881761|RESIDENTIAL
A79BE6521FC59E70|OFFICE
DB9138EECC929E5E|INDUSTRIAL
C54BAF0FAA49F9E1|PUBLIC
DB3C19B2423F524C|OFFICE
4AF55C6F5066DCB1|OTHER
71B8A1EF4355BE8E|RESIDENTIAL
E788AFFEE196A6A7|PUBLIC
E4D9B53C3FBFE921|OTHER
34FBA4F6EC63CA12|OTHER
7D1EDB9BD6AEC2B0|INDUSTRIAL
46DECD52A4775DEF|OFFICE
4427C97363E8328A|RETAIL
56528626EEACD1D5|OTHER
F667FD2DC5527950|PUBLIC
C5554735000C6615|PUBLIC
C0782E48F1B93094|PUBLIC
187BFB6E955DEF9D|INDUSTRIAL
3B29171D022CC526|INDUSTRIAL
FDBF45A4F0BBC147|INDUSTRIAL
451A33E65E97A276|INDUSTRIAL
CE00AEB877022F0A|RESIDENTIAL
EA70C12E2188744B|OTHER
21D254189E490914|PUBLIC
969AB373284D1374|OTHER
841884BD7E06E213|RETAIL
4567F2B03AADB943|INDUSTRIAL
067B9D26258AF719|OFFICE
7ED8F3DFB9C26828|PUBLIC
FA53F0C8467756C0|RESIDENTIAL
14045CA8319C8563|INDUSTRIAL
50FE172471E77417|AGRICULTURE
EAD910CB52268340|INDUSTRIAL
69AFFC3D4EA51F99|RESIDENTIAL
0E91E0370F938811|INDUSTRIAL
D750A57A69EF1E2A|RETAIL
4994420D5D2562F9|RESIDENTIAL
653ABC036672D436|OFFICE
0E512BD66263C40C|INDUSTRIAL
103EE4039A705482|OFFICE
D7C6023F2DEC5E9F|OFFICE
BCA4951F512AAEFD|INDUSTRIAL
4740FB58BFF34834|INDUSTRIAL
B3CB708608C43877|PUBLIC
1F69F133F3C411CE|INDUSTRIAL
1A36122C14AEDCDE|RESIDENTIAL
4CF069880C07C65D|INDUSTRIAL
C6D3E9A317777548|PUBLIC
72AB7DA4EFCD5F26|PUBLIC
1139B93CF685FC68|INDUSTRIAL
C044E4F551E30987|INDUSTRIAL
4F684B96A366935E|INDUSTRIAL
4827C64246A0BB95|INDUSTRIAL
1B020919735681BD|RESIDENTIAL
62201FE5A7D0DD31|INDUSTRIAL
D20BE7621F1EDFB3|PUBLIC
591B275901139A64|RESIDENTIAL
11FBC43B3E482E28|OFFICE
7C8D796407C26A6E|RETAIL
EC0105A3B60B5D8B|RESIDENTIAL
C8AFC3875B37D40B|OTHER
BCC5D2AEFAB65E96|RESIDENTIAL
8B8AFD12628C0954|PUBLIC
CD1B8461C882F316|RESIDENTIAL
CC2EB642141B4896|INDUSTRIAL
7D2F7DCDE972B17D|PUBLIC
A8D6E143756FC7D5|INDUSTRIAL
40A35831C16290DE|RESIDENTIAL
88C89B643B801DB7|PUBLIC
DBDD1F405DBE6523|INDUSTRIAL
1A330BCA87B8FC76|OTHER
FF13C092178DBCC9|PUBLIC
B51B2B72FE89EDAA|INDUSTRIAL
367D158E64FDD08C|PUBLIC
5EEBE13BC635FCF0|INDUSTRIAL
C1EE127E40580E35|OFFICE
1946CDA2F0ED045C|RESIDENTIAL
BB0A3308C976017D|INDUSTRIAL
0B3C01928B5D25F3|OTHER
D332B33A1E6F638C|OFFICE
147C0B7CF759E09D|OFFICE
4409F6D99ED07324|INDUSTRIAL
8B19616A2608738F|RESIDENTIAL
E4ACA171C53213DC|PUBLIC
B9BE3DEACDD30B19|PUBLIC
5E843ABC3B261C90|INDUSTRIAL
0D15A0F984942EF9|INDUSTRIAL
7368873FEF23A8E2|OFFICE
1F14F0112FCFCB34|PUBLIC
F4976BF58E54743C|RESIDENTIAL
15929ACEED2DB3CA|INDUSTRIAL
0D0D8F30FCDC05BE|PUBLIC
833963401BFCD885|PUBLIC
474158F6F0471E05|PUBLIC
9A8AA1FD02CB1A99|INDUSTRIAL
A22CFA40C59AAAB6|OTHER
B9813926F1DCF804|INDUSTRIAL
AEB9FE6D4F1B993B|OFFICE
95BDA2C7690D4EE5|PUBLIC
605E8987C6FD72CD|RESIDENTIAL
4301D10A3C54D465|INDUSTRIAL
457FC70CF405A396|INDUSTRIAL
93A48C94E6578130|PUBLIC
1FDC74E62FB0837F|INDUSTRIAL
3E0365E9B0C9B2C3|OFFICE
5BA740310CD7749D|RESIDENTIAL
0E2454C1E7EAC761|INDUSTRIAL
B535648569C77060|RESIDENTIAL
0CDAE848273E1D04|PUBLIC
13AB4FB6323C5DE4|PUBLIC
9818178C27269473|INDUSTRIAL
5003FE7C35186131|RESIDENTIAL
0CB397BDE472CA2D|INDUSTRIAL
F24B88C4FE476A6E|PUBLIC
FC48325ADF371D19|OTHER
C9183ACC67B4F0D7|RESIDENTIAL
C9239154709E66D3|PUBLIC
BBFF4FF39DA82C78|PUBLIC
14272573C5676EF6|PUBLIC
9907E7926EAEE97B|INDUSTRIAL
37E4E8FC39E16577|OTHER
868A6CBA9AC367AC|RETAIL
584C430DD648D1B5|RETAIL
598F426DA3EA9F9C|INDUSTRIAL
A519882AD5DB6C1D|PUBLIC
2272DC0DC63CA328|PUBLIC
0CF36733CD04A568|OTHER
7FB5FEFBD60FA33C|OFFICE
676908066D5B7EFB|INDUSTRIAL
4F43F688CBE9B650|INDUSTRIAL
62A28110312527C7|RESIDENTIAL
B0FADFCB953120C0|RESIDENTIAL
CF0DC6C57434DF39|PUBLIC
13425840D8632DBA|OFFICE
AAD4A5D4F538D7FF|INDUSTRIAL
B9CBC114746B7EAD|OFFICE
7A7940CFCF1906BF|INDUSTRIAL
14F0D215C48E79C2|PUBLIC
1B4004ED4CE2606E|INDUSTRIAL
77D1414403883DF5|RESIDENTIAL
B37A9ECE92C5F4D4|RESIDENTIAL
1F7FBD703EBF8886|OFFICE
74AA1F36B52BA0C8|INDUSTRIAL
66AB493654F42CF2|RESIDENTIAL
8A4B6ABD1934081E|OFFICE
0A7E34D769B977F6|INDUSTRIAL
E22AF9FFFB736444|RETAIL
C94C7DFB84107204|RETAIL
C25CE50AFE16A1A2|OFFICE
380CA48BA33C1828|AGRICULTURE
E3E7EBD50928C1C9|RETAIL
593EC290DD69619C|RETAIL
D758668754B6A811|PUBLIC
2246364103EC7531|INDUSTRIAL
39AC106AF60F147A|OFFICE
C5934781AACECBA3|RESIDENTIAL
A7A1BF50B2CCC582|RETAIL
8BF3F02621249D6B|OTHER
1875926F434568AD|INDUSTRIAL
7085AE8A78C0ED5D|RESIDENTIAL
A545D15FFD910414|INDUSTRIAL
B400718848759D7F|PUBLIC
6EB099DBE137D287|RETAIL
9B569F53FCAC813D|RESIDENTIAL
62BB94302A72C197|INDUSTRIAL
A1CEED5F4A894835|RESIDENTIAL
EA5E749DEA20498B|PUBLIC
A7A0EB10D4A1EA8E|RETAIL
5340D222AEF94E9D|AGRICULTURE
2379CB80F0BEB5B6|PUBLIC
46659330B7EB8456|INDUSTRIAL
945F7F0762E2F9C4|RESIDENTIAL
516B7741E6B904AC|INDUSTRIAL
3DD5372C06D7383C|OFFICE
FC8A09CD3569B69A|RESIDENTIAL
E9613C955AAC55F6|RETAIL
7E1135D3DEF81483|PUBLIC
1674AAEE1526366D|INDUSTRIAL
EFC54ACB47708F9B|PUBLIC
E406BF4D1A9409E0|RESIDENTIAL
8CBFA4040D983B0A|INDUSTRIAL
7BB9715C80B2B390|PUBLIC
F037DB0D063FE3EF|OTHER
35E3E970D25130C7|AGRICULTURE
046EBFD2694ABE17|INDUSTRIAL
64CC5E92745110A2|RETAIL
37C152307AC578A8|PUBLIC
FF2D1A9A1121DF3A|PUBLIC
5B8345D019F23FB8|RESIDENTIAL
AE013E5E24A4511B|RESIDENTIAL
31D4358911F12494|PUBLIC
605F1281313954C8|INDUSTRIAL
530A843C03C80825|PUBLIC
5CA019C9571B4FF1|AGRICULTURE
B6DC9C7BE702E6ED|RESIDENTIAL
C314828297B2139A|INDUSTRIAL
926E0F521027C7D3|INDUSTRIAL
21DE328F2BD824B3|RESIDENTIAL
D3310E6E897D68B0|RESIDENTIAL
ED7A3D115C24FA0F|RESIDENTIAL
211370BC4213AD74|PUBLIC
1CFFABD107469488|OTHER
4FC7B2DB9C14F357|OTHER
B545A83A9E382B96|INDUSTRIAL
A3A7ABD0B3FFCC99|INDUSTRIAL
B3896F889B04CE7D|PUBLIC
12DEF5E8C497BE04|RESIDENTIAL
668A77AD1DE39C05|PUBLIC
3CBF27DAA96A8506|OFFICE
D0B8F471CE342C20|RESIDENTIAL
AA42DAD4915CC300|INDUSTRIAL
0513B8305F906FB3|RESIDENTIAL
349EB20C66B2527A|RESIDENTIAL
53972D081E4D3723|RETAIL
DDAE288B916BF412|INDUSTRIAL
7F3CE7DD3C9E1D6C|RETAIL
4209B6B852535EEE|INDUSTRIAL
65B7BE51BB44661C|INDUSTRIAL
6980627DA1CC36EF|PUBLIC
FD23A6BE8DEF605F|OFFICE
25D5205406CE4E6C|INDUSTRIAL
CCFCA1ECE9B40946|OTHER
F1C64609500FE39E|RESIDENTIAL
8AA30B20F4A7D930|OFFICE
5727CC381ACD384B|OFFICE
E23E176052826461|RETAIL
8734A9A7EF9C1077|PUBLIC
70C2313DD00C6785|RESIDENTIAL
4F5CAC71F917363A|INDUSTRIAL
6435FC92CECE3A59|INDUSTRIAL
DEB3BC05E37C9F02|AGRICULTURE
5B9AAB751329E1B1|INDUSTRIAL
B8F848BF0FDC6D37|INDUSTRIAL
8D2F6C1D5656844B|INDUSTRIAL
1DCE0B4D7EEF94AC|PUBLIC
CFCABC98D249BB4C|OTHER
1443AD5D25C4759A|PUBLIC
281CBF402E12A731|RESIDENTIAL
1EC755E03D278231|RETAIL
4D10C8F395822024|RESIDENTIAL
9818AD899C7872E0|OTHER
4DBDC194E88960B0|INDUSTRIAL
64391AF4993B15F8|INDUSTRIAL
855B9CFF9DB17996|PUBLIC
7C7FD3042F0BF961|PUBLIC
4F54FD6F311C19B2|OFFICE
AE0CB828AD115DEB|RESIDENTIAL
D26D466B20E32CDC|PUBLIC
4805D0932C9F0277|RESIDENTIAL
B3CF31634A0DD952|PUBLIC
6BCC278F6535747C|INDUSTRIAL
DC513419C0422393|RESIDENTIAL
23E80616F6AC52EB|OTHER
76390004771C44|RESIDENTIAL
BEB42CFEF79ECC2B|PUBLIC
04E63889499A2016|INDUSTRIAL
A8B8F230C4E87737|RESIDENTIAL
E8CFE83FED9467DA|PUBLIC
6AE75705E1FAE523|INDUSTRIAL
994C52BAD2BE7235|PUBLIC
F2ADFAD5D07FE059|INDUSTRIAL
5572724498D4F86B|INDUSTRIAL
13853A5E214AD709|RETAIL
F4C46941D9995685|INDUSTRIAL
4BE0F7F5A44BD89A|RESIDENTIAL
FF2EA85DDF9C79B3|PUBLIC
8D8417A39368495F|INDUSTRIAL
E6748CB067BDF4BE|OFFICE
E8F8C5B1AD3E2EEA|PUBLIC
5E047D472C76AC4A|OFFICE
E4C89C699F627924|OTHER
FD5102501F56BEC5|PUBLIC
8EDDE9890A912DD9|PUBLIC
FEAF2B46F850A094|INDUSTRIAL
BAB12723A458DE73|OFFICE
3A2D9170B0E80377|INDUSTRIAL
03CFE2B605BDAB94|PUBLIC
D705B566C7DBB501|PUBLIC
CA5557100A99515D|INDUSTRIAL
2B9E783F54A29A4E|INDUSTRIAL
F091360A6F358316|INDUSTRIAL
4E09BD460FFB4DD2|INDUSTRIAL
656F9878271F084B|OFFICE
1D69A9F5BABEFDC7|RETAIL
8E84C7688359F509|OFFICE
426889D07D367226|RESIDENTIAL
621720674BEAAEDB|OFFICE
707A40DF652B3F8F|AGRICULTURE
91AFCCEF21F06DFA|OTHER
6470E21295AE1626|RESIDENTIAL
24EB8BA51BA6F056|PUBLIC
32B300F08ABB1D7D|RESIDENTIAL
FB0022127C49DAA9|INDUSTRIAL
F4E2BDC9838ED7EA|OFFICE
87409A28A7ED2CB4|INDUSTRIAL
BA4F2438A75A6839|PUBLIC
CBB4D31044A7004B|PUBLIC
B809A5382A8EF54D|RETAIL
BB8B418B3CD5EA4B|INDUSTRIAL
19DFF2FE046504A3|PUBLIC
62DA098DAFF05A37|RESIDENTIAL
8E0B31540D821CA8|RESIDENTIAL
77C70BBACCEE6305|INDUSTRIAL
6C82ACB976317F4B|INDUSTRIAL
965FB420C15970E3|INDUSTRIAL
207F49985E2FE0A1|RESIDENTIAL
4C51D2703BDD65C4|AGRICULTURE
D269298DD2422B02|OFFICE
B6406E384BE51308|PUBLIC
C44ACCAB841EC27A|INDUSTRIAL
33FEE4DED042A3E6|INDUSTRIAL
1701332BC664F288|RESIDENTIAL
E68E4367875EB913|RESIDENTIAL
178A76C4F661DFB6|INDUSTRIAL
CCB3DE343EA7755A|INDUSTRIAL
3F6AB01CC492FBD5|INDUSTRIAL
BA02AB4A7D462401|INDUSTRIAL
504E5931077494CA|RESIDENTIAL
7DBD505395B3A710|PUBLIC
C907F6FCF334A496|RESIDENTIAL
ACB41517A6113DD1|RESIDENTIAL
987A987838410F9E|INDUSTRIAL
FD13A523A766C6E6|PUBLIC
7B08BC9BF49E607F|PUBLIC
CEFC1B3E1E11BEB5|OTHER
D623666C3DC81C5E|INDUSTRIAL
55283549CEBBE763|RESIDENTIAL
8AD7261184E78BD7|INDUSTRIAL
0CA522FE897A0580|INDUSTRIAL
6FB048E383FC8CE6|OFFICE
5527766D19040BF1|RESIDENTIAL
68364219F942A4A1|RESIDENTIAL
B1583E7AE01E1E3E|PUBLIC
866D4F8C3429804B|INDUSTRIAL
658BDA7D0215DC5E|RESIDENTIAL
4A8A5FF4475DC8A4|INDUSTRIAL
AECF163E771D7B2A|PUBLIC
65C35FC583525A68|INDUSTRIAL
5D34C81D5E039A0C|INDUSTRIAL
51B5BD9756F36475|PUBLIC
2527475AA3EAF006|INDUSTRIAL
AFA4FB416594D4D9|OFFICE
728BA6BD6EAA6AE6|RESIDENTIAL
D62653EBCCD24F24|RESIDENTIAL
6CB1C70808C51691|OFFICE
9E8612929C27E8BD|INDUSTRIAL
51ABA9BF4ED6E558|PUBLIC
905B3E2E285887A3|RESIDENTIAL
62420669D37DA2C1|INDUSTRIAL
A5E396F90E38DFB6|INDUSTRIAL
D5137D264B8B723D|INDUSTRIAL
6DFDF37A4EA6ABBC|INDUSTRIAL
C8E5B147744EE59C|OFFICE
B5C3DAF0A1E5E9BD|PUBLIC
3C6971591091CC45|PUBLIC
2A429C4588092E1A|INDUSTRIAL
E0BBA38181C68CB2|AGRICULTURE
D832F63F155E6638|RESIDENTIAL
772E114A1B20E921|INDUSTRIAL
452602575C563FB7|INDUSTRIAL
DCF6C0DAA7C6B464|RESIDENTIAL
611418ACEE14D583|PUBLIC
B25584A6A8FD2C6A|PUBLIC
086B564D4C713AC5|PUBLIC
9560F572187DB7CB|INDUSTRIAL
E350431B67CFD224|OTHER
1686FB64222578B3|INDUSTRIAL
F9BB7910AA009F18|INDUSTRIAL
C296316F93518377|RESIDENTIAL
42B5560527AE0725|OFFICE
2C0E6F2F3D040825|PUBLIC
2EFECB347ABA2A9B|RESIDENTIAL
7686C1E297BFB82A|PUBLIC
04E05D70D2EE7241|PUBLIC
FA816A66911EA157|OFFICE
26DAD76895345B47|RESIDENTIAL
6D50364E4E4E0190|OFFICE
E3A3496D8B212A96|INDUSTRIAL
061F61D9EA2F62A5|RESIDENTIAL
8EEC463C4D38F62E|INDUSTRIAL
B1AE09B8ACE8E22D|RETAIL
D64A9EB4426CCB61|RESIDENTIAL
E40F69CC9FF022DB|OFFICE
D539D2FF9BEFC7EA|INDUSTRIAL
5B2166DAF3BD23DE|INDUSTRIAL
BEDEBD21C7AD74A8|PUBLIC
7CA11FF9CAD94C46|RETAIL
6C75CFE41F6A2734|INDUSTRIAL
F04F00FEA77D07AD|INDUSTRIAL
EDDBDE111B72F37C|PUBLIC
D4C342EED965AA33|RESIDENTIAL
A402E0B5CF5494C8|INDUSTRIAL
7A01BCC6833EF83D|PUBLIC
D44B7E6E95B98FED|OFFICE
02FA1D013E26054D|PUBLIC
E49D53A11D47DC23|OFFICE
624871C156832CE7|RESIDENTIAL
325EDF310283FE58|INDUSTRIAL
73040372AC5FB20F|RETAIL
0C56DA537F710B|RETAIL
AAC78878F5EE37E0|RETAIL
8E73D4A2964DFD55|PUBLIC
7890701CDBF0E798|PUBLIC
65C070E1559E3F48|INDUSTRIAL
02B4C38FA6A08FA5|PUBLIC
D10249189BE11F13|INDUSTRIAL
3DB098BB4B7A3309|PUBLIC
73F0F63A040FB123|RESIDENTIAL
D7BD87B41913A60C|RESIDENTIAL
2F1C7352C32B320A|RESIDENTIAL
EE17188BE8C31663|INDUSTRIAL
12F59C72C0952772|INDUSTRIAL
37B59169EA92BADA|RESIDENTIAL
9891F8FCD866E877|RESIDENTIAL
EDBB1A6690E469F8|RETAIL
F4292A2B41BC5C75|RESIDENTIAL
6F40E2E3FC6E2EE4|INDUSTRIAL
A3CAEA8368F709D9|INDUSTRIAL
E48B7A4958CC165D|RESIDENTIAL
60C32DF4FEE69C88|INDUSTRIAL
639DFB96009CB73C|RESIDENTIAL
90C2F884B07A1746|OFFICE
3D84D22376F626EB|OFFICE
6F9FBB25EECDFE79|RESIDENTIAL
7C239C1C21523207|INDUSTRIAL
CB1A3F22FEA64006|PUBLIC
5178D8A7292CC173|OFFICE
730FF6EA9F6AF445|RESIDENTIAL
3DC051C344D16B96|INDUSTRIAL
8AA40BC0BC687751|INDUSTRIAL
0AF44FCA6E7ED997|RESIDENTIAL
6E1B3A53673FE338|INDUSTRIAL
CF995AFFE1F39D7B|INDUSTRIAL
353E9538CA389F4C|INDUSTRIAL
CF60AC60638B1D89|RETAIL
D3DC0218D22CD321|INDUSTRIAL
1E6193D72A5422B9|INDUSTRIAL
5A15BBD5AE505DA4|PUBLIC
F84AD3915B3FC5C9|INDUSTRIAL
028AB31BDC8AAEED|PUBLIC
04B2E767213D8D6A|INDUSTRIAL
6994CBA1F8BA5E2B|INDUSTRIAL
EA5BD42373B3F8CA|INDUSTRIAL
EEC563CB1E7761CE|RESIDENTIAL
37065DAB0EAB6483|PUBLIC
05F45F6D5DB16C8D|RESIDENTIAL
